property_id,city,locality,property_type,area_sqft,bedrooms,bathrooms,balconies,floor,total_floors,age_years,facing,furnishing_status,parking_spaces,amenities_score,amenities_list,near_metro,near_school,near_hospital,price_per_sqft,total_price_inr,total_price_lakhs,listed_date,transaction_type,possession_status
PROP01984,Hyderabad,Tellapur,Apartment,300.0,4,5,2,0,1,11,South,Unfurnished,2,0.7,Children Play Area|Gym|Lift|Power Backup|Parking|Clubhouse|Garden,0,1,1,7091.82,2127547,21.28,2023-05-27,Sale,Ready to Move
PROP01985,Bangalore,Whitefield,Apartment,1038.0,2,1,0,22,32,9,North-East,Unfurnished,2,0.4,Security|Garden|Clubhouse|Lift,1,0,1,14661.86,15219015,152.19,2023-01-23,Resale,Ready to Move
PROP01986,Hyderabad,Narsingi,Apartment,590.0,2,2,1,26,28,25,North,Unfurnished,2,0.3,Gym|Swimming Pool|Security,0,1,1,6246.52,3685449,36.85,2024-11-03,Sale,Under Construction
PROP01987,Bangalore,Electronic City,Villa,3275.0,4,5,0,6,9,14,South,Unfurnished,2,0.9,Lift|Swimming Pool|Garden|Power Backup|Jogging Track|Security|Clubhouse|Gym|Parking,1,0,0,10218.58,33465858,334.66,2023-06-01,Sale,New Launch
PROP01988,Hyderabad,Kukatpally,Apartment,1247.0,2,3,2,10,13,18,North-West,Unfurnished,2,0.8,Security|Swimming Pool|Parking|Clubhouse|Jogging Track|Lift|Gym|Power Backup,1,0,0,6351.46,7920271,79.2,2022-09-17,Resale,New Launch
PROP01989,Hyderabad,Tellapur,Studio,477.0,1,2,0,10,14,17,South,Unfurnished,0,0.4,Parking|Gym|Children Play Area|Security,0,1,1,5670.25,2704711,27.05,2024-11-13,Sale,Ready to Move
PROP01990,Mumbai,Andheri,Apartment,889.0,2,1,1,34,37,17,South,Fully Furnished,2,0.9,Clubhouse|Jogging Track|Gym|Parking|Swimming Pool|Lift|Power Backup|Security|Children Play Area,1,0,1,19556.55,17385771,173.86,2023-02-24,Resale,Under Construction
PROP01991,Pune,Viman Nagar,Apartment,955.0,4,4,2,4,10,22,East,Fully Furnished,2,1.0,Gym|Lift|Jogging Track|Parking|Garden|Swimming Pool|Power Backup|Clubhouse|Children Play Area|Security,0,1,0,5606.53,5354239,53.54,2023-05-02,Resale,New Launch
PROP01992,Hyderabad,Ameerpet,Apartment,628.0,4,5,3,17,27,10,North,Semi-Furnished,2,0.2,Jogging Track|Clubhouse,1,1,0,9743.57,6118962,61.19,2024-12-10,Resale,Under Construction
PROP01993,Delhi NCR,Dwarka,Independent House,2700.0,2,3,0,16,23,20,West,Semi-Furnished,1,0.3,Parking|Swimming Pool|Gym,0,0,0,10203.93,27550604,275.51,2022-11-03,Resale,Ready to Move
PROP01994,Hyderabad,Hitech City,Studio,586.0,1,2,1,4,11,14,North-East,Unfurnished,2,0.4,Gym|Clubhouse|Lift|Security,1,0,0,7631.25,4471912,44.72,2023-06-24,Sale,Ready to Move
PROP01995,Bangalore,Bellandur,Studio,528.0,1,1,0,32,37,10,North-East,Unfurnished,2,0.9,Security|Jogging Track|Gym|Parking|Lift|Children Play Area|Swimming Pool|Power Backup|Garden,0,0,1,10295.45,5435997,54.36,2024-10-07,Sale,Ready to Move
PROP01996,Delhi NCR,Gurgaon,Apartment,880.0,2,1,0,31,36,6,North-West,Semi-Furnished,1,0.7,Lift|Garden|Clubhouse|Children Play Area|Security|Swimming Pool|Jogging Track,0,0,1,17223.28,15156489,151.56,2023-07-04,Resale,New Launch
PROP01997,Mumbai,Andheri,Apartment,407.0,3,4,0,8,12,12,West,Unfurnished,0,0.4,Security|Jogging Track|Lift|Garden,1,1,0,14974.94,6094802,60.95,2022-03-23,Resale,New Launch
PROP01998,Bangalore,Indiranagar,Apartment,411.0,3,3,3,3,13,11,South,Semi-Furnished,1,0.4,Security|Children Play Area|Lift|Power Backup,0,0,1,11439.75,4701737,47.02,2022-04-22,Sale,Under Construction
PROP01999,Bangalore,Yelahanka,Apartment,1236.0,1,1,0,3,4,22,North-West,Fully Furnished,0,0.5,Security|Lift|Jogging Track|Garden|Parking,1,0,1,7853.39,9706785,97.07,2022-11-12,Sale,Ready to Move
PROP02000,Hyderabad,Narsingi,Independent House,2482.0,2,2,0,13,20,17,North-West,Fully Furnished,2,1.0,Lift|Parking|Garden|Power Backup|Clubhouse|Jogging Track|Security|Gym|Swimming Pool|Children Play Area,0,0,0,7969.61,19780574,197.81,2024-05-22,Resale,Under Construction
PROP02001,Pune,Kothrud,Apartment,1245.0,1,2,1,19,28,15,East,Unfurnished,1,0.2,Gym|Clubhouse,0,0,0,6638.24,8264611,82.65,2023-11-29,Sale,Ready to Move
PROP02002,Hyderabad,Kokapet,Apartment,1041.0,2,3,1,32,37,9,South,Unfurnished,1,0.3,Security|Garden|Gym,0,1,1,8773.63,9133351,91.33,2024-05-25,Resale,New Launch
PROP02003,Hyderabad,Banjara Hills,Apartment,1317.0,3,4,3,7,11,17,North-West,Semi-Furnished,2,0.7,Jogging Track|Garden|Children Play Area|Security|Clubhouse|Swimming Pool|Parking,1,1,1,8513.44,11212197,112.12,2022-11-07,Resale,Ready to Move
PROP02004,Bangalore,Bellandur,Apartment,1129.0,3,3,0,5,14,0,East,Semi-Furnished,2,0.8,Lift|Jogging Track|Security|Parking|Swimming Pool|Power Backup|Gym|Garden,1,0,1,12225.36,13802427,138.02,2023-06-13,Sale,New Launch
PROP02005,Bangalore,Electronic City,Apartment,1285.0,3,4,1,19,27,12,North-West,Fully Furnished,2,1.0,Jogging Track|Power Backup|Parking|Gym|Children Play Area|Lift|Garden|Swimming Pool|Clubhouse|Security,0,1,0,9425.56,12111841,121.12,2024-04-28,Resale,Ready to Move
PROP02006,Mumbai,Borivali,Independent House,1480.0,4,5,0,1,7,6,North-West,Unfurnished,2,0.8,Gym|Garden|Children Play Area|Lift|Power Backup|Clubhouse|Jogging Track|Parking,0,0,0,20246.57,29964926,299.65,2024-06-23,Resale,New Launch
PROP02007,Hyderabad,Jubilee Hills,Villa,4185.0,4,4,0,14,15,15,North-East,Unfurnished,1,0.5,Swimming Pool|Children Play Area|Power Backup|Clubhouse|Security,1,1,1,13565.14,56770127,567.7,2023-06-20,Resale,New Launch
PROP02008,Mumbai,Thane,Apartment,1251.0,1,1,0,11,16,11,North,Fully Furnished,2,0.3,Swimming Pool|Parking|Clubhouse,0,0,1,18199.79,22767934,227.68,2023-08-03,Sale,New Launch
PROP02009,Delhi NCR,Rohini,Apartment,1523.0,2,3,0,9,13,3,South,Unfurnished,2,0.2,Clubhouse|Children Play Area,1,1,0,8183.08,12462837,124.63,2024-09-19,Resale,Ready to Move
PROP02010,Delhi NCR,Faridabad,Apartment,1346.0,3,3,3,0,3,20,North-West,Unfurnished,2,0.5,Power Backup|Garden|Parking|Clubhouse|Gym,0,1,0,7548.91,10160835,101.61,2022-12-17,Resale,Ready to Move
PROP02011,Hyderabad,Banjara Hills,Apartment,1357.0,3,4,1,22,24,15,West,Semi-Furnished,1,0.8,Children Play Area|Garden|Gym|Clubhouse|Jogging Track|Parking|Security|Lift,1,1,1,11331.94,15377447,153.77,2023-11-15,Resale,New Launch
PROP02012,Bangalore,Indiranagar,Apartment,931.0,2,2,2,23,27,1,South,Fully Furnished,1,0.3,Power Backup|Gym|Children Play Area,0,1,0,15716.13,14631713,146.32,2024-01-16,Sale,Ready to Move
PROP02013,Hyderabad,Kokapet,Apartment,673.0,1,1,1,35,39,7,North,Unfurnished,2,0.7,Parking|Power Backup|Garden|Security|Jogging Track|Gym|Swimming Pool,0,1,0,7394.88,4976755,49.77,2024-03-08,Sale,Ready to Move
PROP02014,Delhi NCR,Greater Noida,Apartment,1021.0,4,3,1,33,34,14,North-East,Fully Furnished,2,0.4,Parking|Jogging Track|Gym|Security,0,1,0,11064.25,11296603,112.97,2024-01-29,Sale,Ready to Move
PROP02015,Bangalore,Sarjapur Road,Apartment,1730.0,4,4,3,22,28,16,North-East,Fully Furnished,2,0.2,Parking|Garden,0,0,1,9234.33,15975383,159.75,2022-12-13,Resale,Ready to Move
PROP02016,Hyderabad,Manikonda,Apartment,1518.0,1,1,0,4,14,3,East,Fully Furnished,1,0.9,Swimming Pool|Power Backup|Parking|Lift|Jogging Track|Clubhouse|Gym|Security|Children Play Area,1,1,1,9338.96,14176540,141.77,2022-08-11,Sale,Ready to Move
PROP02017,Hyderabad,Financial District,Apartment,1255.0,3,2,2,0,3,20,North,Fully Furnished,0,0.6,Clubhouse|Jogging Track|Security|Garden|Lift|Swimming Pool,0,1,1,5634.3,7071042,70.71,2022-09-27,Sale,Ready to Move
PROP02018,Hyderabad,Kukatpally,Apartment,666.0,3,4,1,34,37,8,North-West,Unfurnished,2,0.2,Jogging Track|Lift,1,1,0,6150.0,4095900,40.96,2022-11-28,Resale,Under Construction
PROP02019,Hyderabad,Narsingi,Studio,397.0,1,1,1,33,38,13,North-West,Semi-Furnished,0,0.8,Security|Gym|Lift|Power Backup|Jogging Track|Clubhouse|Swimming Pool|Parking,0,1,1,5881.43,2334930,23.35,2024-08-10,Sale,New Launch
PROP02020,Hyderabad,Manikonda,Independent House,1520.0,2,1,1,3,6,15,West,Fully Furnished,1,0.7,Parking|Lift|Clubhouse|Power Backup|Gym|Jogging Track|Swimming Pool,1,1,0,9629.3,14636530,146.37,2024-08-21,Resale,Under Construction
PROP02021,Hyderabad,Madhapur,Villa,3983.0,4,3,1,4,9,13,West,Semi-Furnished,2,0.4,Clubhouse|Jogging Track|Power Backup|Swimming Pool,1,1,0,9160.55,36486456,364.86,2022-12-01,Sale,Under Construction
PROP02022,Bangalore,Whitefield,Apartment,1023.0,3,3,0,18,19,23,North-West,Unfurnished,0,0.6,Security|Swimming Pool|Clubhouse|Lift|Parking|Children Play Area,1,0,0,10026.18,10256783,102.57,2024-03-05,Resale,New Launch
PROP02023,Hyderabad,Manikonda,Villa,4121.0,6,5,2,2,7,13,West,Semi-Furnished,0,0.5,Power Backup|Lift|Security|Gym|Clubhouse,0,1,1,10785.82,44448376,444.48,2024-07-04,Resale,New Launch
PROP02024,Hyderabad,Gachibowli,Apartment,1261.0,2,1,2,17,23,17,South,Unfurnished,0,0.7,Gym|Children Play Area|Clubhouse|Lift|Power Backup|Swimming Pool|Security,1,1,1,10762.27,13571223,135.71,2024-09-14,Sale,New Launch
PROP02025,Bangalore,Koramangala,Villa,2461.0,5,6,2,32,37,12,North-West,Semi-Furnished,1,0.9,Garden|Clubhouse|Swimming Pool|Children Play Area|Security|Lift|Parking|Power Backup|Jogging Track,1,0,1,19303.84,47506762,475.07,2022-10-13,Resale,New Launch
PROP02026,Hyderabad,Madhapur,Apartment,1327.0,3,2,2,16,18,25,East,Semi-Furnished,2,0.2,Garden|Jogging Track,0,1,0,5766.6,7652274,76.52,2022-10-20,Resale,New Launch
PROP02027,Bangalore,Hebbal,Independent House,2351.0,2,3,0,16,17,23,North,Semi-Furnished,0,0.6,Lift|Gym|Power Backup|Swimming Pool|Jogging Track|Clubhouse,0,0,1,9247.97,21741976,217.42,2022-11-16,Sale,Under Construction
PROP02028,Hyderabad,Manikonda,Apartment,1694.0,3,3,0,18,22,9,East,Semi-Furnished,1,0.5,Lift|Swimming Pool|Garden|Children Play Area|Jogging Track,1,1,1,7678.11,13006715,130.07,2023-11-18,Resale,New Launch
PROP02029,Hyderabad,Gachibowli,Villa,2856.0,5,6,2,15,17,23,West,Unfurnished,2,0.7,Clubhouse|Parking|Security|Lift|Power Backup|Jogging Track|Garden,0,1,0,13246.26,37831319,378.31,2024-06-16,Resale,Under Construction
PROP02030,Hyderabad,Kokapet,Apartment,1608.0,1,1,0,29,30,14,North-East,Unfurnished,0,0.2,Swimming Pool|Gym,1,0,0,7471.2,12013694,120.14,2022-01-19,Resale,Under Construction
PROP02031,Bangalore,Electronic City,Penthouse,2762.0,5,4,0,32,40,9,North-West,Semi-Furnished,1,0.2,Gym|Security,1,1,1,13944.26,38514033,385.14,2023-01-29,Sale,New Launch
PROP02032,Delhi NCR,Faridabad,Penthouse,3262.0,4,3,0,18,28,19,West,Unfurnished,0,0.8,Security|Gym|Jogging Track|Children Play Area|Swimming Pool|Parking|Lift|Garden,0,1,1,13800.43,45017002,450.17,2023-12-14,Resale,Ready to Move
PROP02033,Hyderabad,Begumpet,Independent House,1330.0,4,5,3,35,41,1,South,Semi-Furnished,0,0.8,Lift|Garden|Swimming Pool|Clubhouse|Gym|Parking|Jogging Track|Power Backup,0,0,1,10509.6,13977763,139.78,2022-09-04,Resale,New Launch
PROP02034,Hyderabad,Tellapur,Apartment,1239.0,4,5,1,4,10,24,West,Semi-Furnished,0,0.3,Swimming Pool|Garden|Jogging Track,1,0,1,6266.42,7764089,77.64,2024-08-22,Sale,Under Construction
PROP02035,Hyderabad,Begumpet,Villa,3222.0,5,5,0,2,9,3,North-West,Fully Furnished,0,0.7,Gym|Security|Lift|Swimming Pool|Clubhouse|Garden|Parking,1,0,1,14293.3,46053007,460.53,2022-06-02,Sale,Ready to Move
PROP02036,Hyderabad,Kondapur,Apartment,944.0,3,2,2,20,23,9,East,Semi-Furnished,0,0.8,Gym|Parking|Clubhouse|Lift|Swimming Pool|Garden|Power Backup|Jogging Track,1,1,1,10174.7,9604916,96.05,2022-07-21,Resale,Ready to Move
PROP02037,Hyderabad,Kokapet,Apartment,1099.0,2,3,2,28,30,25,North-East,Unfurnished,1,0.4,Children Play Area|Jogging Track|Lift|Parking,1,0,0,6582.44,7234102,72.34,2023-12-30,Resale,New Launch
PROP02038,Hyderabad,Secunderabad,Independent House,1585.0,3,2,3,27,32,20,West,Semi-Furnished,0,1.0,Parking|Jogging Track|Children Play Area|Clubhouse|Security|Gym|Garden|Power Backup|Swimming Pool|Lift,1,0,1,8111.43,12856622,128.57,2023-01-23,Sale,New Launch
PROP02039,Bangalore,Marathahalli,Apartment,866.0,3,4,1,24,32,14,North-East,Unfurnished,0,0.9,Gym|Children Play Area|Clubhouse|Lift|Jogging Track|Security|Swimming Pool|Parking|Power Backup,1,1,1,11073.1,9589303,95.89,2024-07-19,Sale,Ready to Move
PROP02040,Bangalore,Yelahanka,Apartment,1204.0,3,3,3,5,12,20,West,Unfurnished,2,0.9,Clubhouse|Garden|Swimming Pool|Children Play Area|Lift|Power Backup|Security|Gym|Parking,0,1,1,7432.06,8948202,89.48,2022-02-10,Resale,Ready to Move
PROP02041,Mumbai,Chembur,Apartment,1675.0,2,3,0,30,37,15,West,Fully Furnished,0,0.2,Children Play Area|Parking,1,1,0,17403.64,29151090,291.51,2024-03-11,Resale,New Launch
PROP02042,Pune,Viman Nagar,Apartment,966.0,2,3,1,22,23,16,North-West,Unfurnished,2,0.2,Garden|Gym,1,1,1,7832.17,7565876,75.66,2023-01-18,Resale,Ready to Move
PROP02043,Mumbai,Chembur,Independent House,2334.0,3,2,2,23,30,9,North,Fully Furnished,1,0.6,Swimming Pool|Clubhouse|Security|Jogging Track|Power Backup|Gym,1,0,1,29085.56,67885701,678.86,2022-03-28,Resale,Under Construction
PROP02044,Hyderabad,Jubilee Hills,Independent House,1901.0,2,3,0,19,29,17,West,Semi-Furnished,1,1.0,Security|Gym|Power Backup|Swimming Pool|Children Play Area|Lift|Jogging Track|Parking|Garden|Clubhouse,0,0,0,11852.81,22532194,225.32,2024-01-31,Sale,New Launch
PROP02045,Pune,Hinjewadi,Apartment,1494.0,3,3,2,12,14,10,South,Unfurnished,2,0.4,Clubhouse|Garden|Gym|Children Play Area,1,0,1,6124.36,9149787,91.5,2022-05-01,Sale,Under Construction
PROP02046,Bangalore,JP Nagar,Apartment,595.0,1,1,1,30,36,6,North,Fully Furnished,1,0.7,Power Backup|Security|Lift|Clubhouse|Swimming Pool|Children Play Area|Garden,1,1,1,11341.62,6748267,67.48,2022-04-02,Sale,Ready to Move
PROP02047,Bangalore,Koramangala,Independent House,1704.0,3,2,0,15,18,25,East,Semi-Furnished,2,0.5,Security|Swimming Pool|Parking|Gym|Jogging Track,1,0,0,12986.43,22128878,221.29,2024-09-28,Resale,Ready to Move
PROP02048,Delhi NCR,Indirapuram,Apartment,1041.0,2,1,1,25,30,9,North,Fully Furnished,2,0.2,Security|Power Backup,0,0,1,13885.44,14454739,144.55,2022-10-17,Sale,New Launch
PROP02049,Hyderabad,Tellapur,Villa,3829.0,5,5,1,27,29,0,North,Unfurnished,0,0.2,Clubhouse|Parking,1,0,0,12781.96,48942132,489.42,2023-11-10,Sale,Ready to Move
PROP02050,Mumbai,Chembur,Apartment,1164.0,3,4,3,16,26,18,West,Fully Furnished,2,0.9,Security|Garden|Power Backup|Jogging Track|Gym|Parking|Children Play Area|Lift|Clubhouse,0,0,0,15922.22,18533468,185.33,2023-09-15,Resale,Under Construction
PROP02051,Hyderabad,Manikonda,Villa,3927.0,4,4,1,24,25,19,East,Semi-Furnished,2,0.9,Garden|Power Backup|Lift|Security|Clubhouse|Children Play Area|Parking|Gym|Jogging Track,1,0,1,12028.76,47236937,472.37,2022-02-02,Sale,Ready to Move
PROP02052,Hyderabad,Madhapur,Villa,2656.0,4,5,2,10,14,9,South,Semi-Furnished,0,0.3,Garden|Swimming Pool|Clubhouse,0,0,0,10539.13,27991942,279.92,2024-12-07,Resale,Ready to Move
PROP02053,Hyderabad,Ameerpet,Penthouse,3034.0,3,3,2,32,42,14,North-East,Semi-Furnished,2,0.6,Clubhouse|Garden|Parking|Jogging Track|Security|Swimming Pool,1,0,0,13197.07,40039916,400.4,2022-03-27,Resale,New Launch
PROP02054,Hyderabad,Secunderabad,Apartment,1798.0,2,1,2,35,42,6,North-East,Fully Furnished,2,0.5,Security|Parking|Children Play Area|Jogging Track|Gym,1,0,0,9976.21,17937230,179.37,2024-03-12,Sale,Ready to Move
PROP02055,Bangalore,Hebbal,Independent House,2572.0,4,3,1,35,39,2,North,Semi-Furnished,0,0.5,Gym|Lift|Jogging Track|Power Backup|Security,1,0,0,12872.44,33107919,331.08,2022-02-16,Sale,Under Construction
PROP02056,Hyderabad,Manikonda,Penthouse,3693.0,3,2,2,20,22,5,North-East,Semi-Furnished,1,0.6,Garden|Security|Swimming Pool|Children Play Area|Lift|Jogging Track,1,0,0,16438.51,60707409,607.07,2023-09-22,Sale,Under Construction
PROP02057,Hyderabad,Uppal,Apartment,841.0,4,3,0,12,22,11,North-West,Unfurnished,1,0.2,Lift|Children Play Area,0,0,0,7675.36,6454977,64.55,2022-03-12,Resale,Ready to Move
PROP02058,Pune,Hadapsar,Apartment,1434.0,2,3,2,24,25,20,West,Unfurnished,0,0.9,Power Backup|Jogging Track|Parking|Gym|Clubhouse|Swimming Pool|Garden|Security|Children Play Area,0,1,0,7222.67,10357307,103.57,2022-11-03,Resale,Under Construction
PROP02059,Bangalore,Koramangala,Villa,4659.0,5,6,1,16,20,13,North,Semi-Furnished,2,0.3,Lift|Children Play Area|Clubhouse,0,0,0,15661.32,72966100,729.66,2024-08-28,Sale,Ready to Move
PROP02060,Mumbai,Powai,Apartment,988.0,3,3,0,5,13,21,North,Fully Furnished,1,0.8,Security|Gym|Children Play Area|Lift|Garden|Jogging Track|Swimming Pool|Power Backup,1,0,0,19349.42,19117222,191.17,2024-07-02,Sale,New Launch
PROP02061,Delhi NCR,Vasant Kunj,Apartment,300.0,2,2,1,16,17,4,West,Unfurnished,0,0.9,Swimming Pool|Security|Garden|Gym|Jogging Track|Power Backup|Clubhouse|Children Play Area|Parking,1,0,0,14801.66,4440498,44.4,2024-06-02,Resale,Ready to Move
PROP02062,Bangalore,Yelahanka,Apartment,1660.0,2,2,1,11,19,11,North,Unfurnished,2,0.6,Gym|Power Backup|Security|Lift|Garden|Parking,1,0,0,10056.6,16693959,166.94,2023-11-06,Sale,Under Construction
PROP02063,Mumbai,Bandra,Apartment,1607.0,3,2,2,28,29,10,North,Fully Furnished,1,0.9,Parking|Garden|Power Backup|Security|Children Play Area|Gym|Jogging Track|Clubhouse|Swimming Pool,1,0,1,33798.19,54313698,543.14,2023-07-13,Sale,New Launch
PROP02064,Bangalore,Bannerghatta Road,Apartment,511.0,2,3,1,4,10,24,North-West,Semi-Furnished,2,0.6,Security|Power Backup|Gym|Swimming Pool|Jogging Track|Garden,0,1,0,7596.03,3881570,38.82,2022-12-28,Resale,Ready to Move
PROP02065,Hyderabad,Miyapur,Independent House,2255.0,3,4,0,19,26,16,North-East,Unfurnished,1,1.0,Jogging Track|Gym|Lift|Power Backup|Swimming Pool|Clubhouse|Garden|Parking|Children Play Area|Security,0,1,1,9394.86,21185411,211.85,2024-07-23,Sale,Under Construction
PROP02066,Mumbai,Kurla,Apartment,963.0,2,2,0,25,28,2,North-West,Semi-Furnished,1,0.8,Lift|Swimming Pool|Power Backup|Garden|Security|Jogging Track|Children Play Area|Gym,1,1,1,25510.33,24566452,245.66,2022-08-29,Resale,Under Construction
PROP02067,Bangalore,Bannerghatta Road,Apartment,1103.0,2,1,1,25,35,23,North-East,Semi-Furnished,1,0.8,Lift|Parking|Clubhouse|Garden|Gym|Security|Swimming Pool|Children Play Area,0,1,1,7163.12,7900927,79.01,2024-04-09,Resale,Under Construction
PROP02068,Hyderabad,Tellapur,Apartment,1585.0,3,3,0,17,26,21,North-East,Unfurnished,0,0.4,Garden|Lift|Jogging Track|Children Play Area,1,0,1,7121.96,11288313,112.88,2022-04-23,Sale,New Launch
PROP02069,Hyderabad,Banjara Hills,Apartment,494.0,3,3,1,16,22,8,West,Fully Furnished,2,0.9,Swimming Pool|Jogging Track|Garden|Clubhouse|Security|Children Play Area|Lift|Gym|Parking,0,1,0,13659.82,6747952,67.48,2022-07-08,Sale,Under Construction
PROP02070,Delhi NCR,Indirapuram,Apartment,1513.0,2,3,1,12,14,6,East,Fully Furnished,0,0.8,Security|Garden|Power Backup|Jogging Track|Swimming Pool|Children Play Area|Lift|Parking,0,0,1,16944.25,25636651,256.37,2024-01-09,Sale,Ready to Move
PROP02071,Mumbai,Bandra,Independent House,1206.0,4,3,0,6,9,10,North,Semi-Furnished,1,0.9,Garden|Swimming Pool|Security|Lift|Parking|Jogging Track|Clubhouse|Power Backup|Children Play Area,1,1,1,31274.41,37716941,377.17,2024-09-10,Sale,Under Construction
PROP02072,Bangalore,Yelahanka,Independent House,1312.0,3,3,1,11,12,2,North,Fully Furnished,1,0.5,Garden|Security|Jogging Track|Power Backup|Swimming Pool,0,1,0,13021.01,17083567,170.84,2023-04-27,Resale,New Launch
PROP02073,Delhi NCR,Faridabad,Studio,374.0,1,1,1,32,34,0,North-West,Semi-Furnished,2,0.5,Clubhouse|Parking|Lift|Children Play Area|Swimming Pool,1,1,0,12204.06,4564319,45.64,2022-02-17,Resale,Ready to Move
PROP02074,Delhi NCR,Faridabad,Apartment,748.0,4,5,1,4,6,19,West,Unfurnished,2,0.6,Power Backup|Garden|Gym|Jogging Track|Security|Parking,1,1,1,10235.73,7656327,76.56,2022-10-03,Sale,Ready to Move
PROP02075,Hyderabad,Gachibowli,Apartment,898.0,2,1,2,32,36,18,North-East,Fully Furnished,0,0.2,Swimming Pool|Garden,0,0,0,9857.46,8852000,88.52,2024-09-30,Resale,Ready to Move
PROP02076,Bangalore,Whitefield,Independent House,2365.0,3,3,0,15,16,9,North-West,Fully Furnished,2,0.2,Gym|Garden,0,0,1,14082.64,33305447,333.05,2022-06-12,Sale,Ready to Move
PROP02077,Delhi NCR,Faridabad,Apartment,913.0,3,2,3,0,6,15,North,Unfurnished,1,0.3,Swimming Pool|Jogging Track|Garden,0,1,1,8726.38,7967189,79.67,2024-08-28,Sale,New Launch
PROP02078,Bangalore,Bellandur,Independent House,1949.0,3,2,0,15,22,9,East,Semi-Furnished,2,0.8,Garden|Clubhouse|Gym|Parking|Children Play Area|Security|Jogging Track|Power Backup,1,0,1,11492.93,22399725,224.0,2022-02-25,Sale,Under Construction
PROP02079,Delhi NCR,Gurgaon,Apartment,1200.0,4,3,2,13,20,0,North-East,Unfurnished,2,0.5,Jogging Track|Security|Garden|Lift|Swimming Pool,0,0,1,18237.06,21884475,218.84,2022-09-16,Sale,Ready to Move
PROP02080,Delhi NCR,Indirapuram,Apartment,960.0,4,3,2,12,18,6,North-West,Fully Furnished,0,0.2,Garden|Power Backup,0,0,1,12092.88,11609165,116.09,2022-02-05,Resale,New Launch
PROP02081,Bangalore,Electronic City,Apartment,1043.0,2,3,2,21,27,11,East,Semi-Furnished,2,0.5,Clubhouse|Security|Gym|Parking|Jogging Track,0,0,1,8896.03,9278556,92.79,2023-02-24,Resale,Ready to Move
PROP02082,Bangalore,Yelahanka,Apartment,1120.0,2,3,2,4,11,24,South,Semi-Furnished,0,0.2,Jogging Track|Garden,1,0,0,6851.2,7673349,76.73,2022-03-29,Resale,New Launch
PROP02083,Pune,Aundh,Apartment,1923.0,4,3,0,32,41,18,West,Unfurnished,0,1.0,Garden|Lift|Power Backup|Security|Jogging Track|Parking|Gym|Children Play Area|Swimming Pool|Clubhouse,0,0,1,6768.44,13015705,130.16,2022-11-11,Sale,Under Construction
PROP02084,Pune,Viman Nagar,Villa,2659.0,5,6,2,33,39,6,North-West,Unfurnished,0,0.6,Children Play Area|Lift|Swimming Pool|Parking|Jogging Track|Clubhouse,0,1,0,10998.87,29245993,292.46,2022-04-28,Sale,New Launch
PROP02085,Hyderabad,Ameerpet,Apartment,469.0,1,1,0,2,7,16,North,Unfurnished,2,0.3,Clubhouse|Power Backup|Security,1,1,0,7132.47,3345130,33.45,2022-12-05,Resale,Under Construction
PROP02086,Delhi NCR,Indirapuram,Apartment,1400.0,2,2,1,5,10,8,East,Fully Furnished,1,1.0,Lift|Gym|Swimming Pool|Parking|Children Play Area|Security|Jogging Track|Clubhouse|Garden|Power Backup,1,0,1,15076.83,21107560,211.08,2024-06-02,Sale,Ready to Move
PROP02087,Hyderabad,Uppal,Apartment,1227.0,4,3,1,16,17,19,South,Semi-Furnished,1,0.4,Parking|Swimming Pool|Clubhouse|Gym,0,0,1,7129.47,8747865,87.48,2022-05-04,Sale,Ready to Move
